Price Date,MIC,Ticker,ISIN,Currency,Close Price,Traded Volume,Issued Shares,Traded Value,Market Capitalization,,,,,,
03/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4500,"1,426","21,509,206"," 3,493.70 "," 52,697,554.70 ",,,,,,
04/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4000,"1,598","21,509,206"," 3,835.20 "," 51,622,094.40 ",,,,,,
05/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.3500,"2,750","21,509,206"," 6,462.50 "," 50,546,634.10 ",,,,,,
07/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4000,"25,699","21,509,206"," 61,677.60 "," 51,622,094.40 ",,,,,,
10/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4000,475,"21,509,206"," 1,140.00 "," 51,622,094.40 ",,,,,,
11/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4000,"13,237","21,509,206"," 31,768.80 "," 51,622,094.40 ",,,,,,
12/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4400,"1,553","21,509,206"," 3,789.32 "," 52,482,462.64 ",,,,,,
13/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4500,661,"21,509,206"," 1,619.45 "," 52,697,554.70 ",,,,,,
18/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4900,486,"21,509,206"," 1,210.14 "," 53,557,922.94 ",,,,,,
19/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4500,451,"21,509,206"," 1,104.95 "," 52,697,554.70 ",,,,,,
20/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4900,1,"21,509,206", 2.49 ," 53,557,922.94 ",,,,,,
21/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4500,"1,288","21,509,206"," 3,155.60 "," 52,697,554.70 ",,,,,,
24/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4500,"3,130","21,509,206"," 7,668.50 "," 52,697,554.70 ",,,,,,
25/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4000,907,"21,509,206"," 2,176.80 "," 51,622,094.40 ",,,,,,
26/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4100,"2,147","21,509,206"," 5,174.27 "," 51,837,186.46 ",,,,,,
27/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.3600,"2,454","21,509,206"," 5,791.44 "," 50,761,726.16 ",,,,,,
28/04/2023,XBSE,LIH,ROLIHCACNOR9,RON,2.4000,799,"21,509,206"," 1,917.60 "," 51,622,094.40 ",,,,,,
30/12/2022,XBSE,M,ROMEDLACNOR6,RON,16.9000,"30,981","132,870,492"," 523,578.90 "," 2,245,511,314.80 ",,,,,,
03/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.1400,"56,687","132,870,492"," 1,028,302.18 "," 2,410,270,724.88 ",,,,,,
04/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.2600,"13,772","132,870,492"," 251,476.72 "," 2,426,215,183.92 ",,,,,,
05/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.0000,"35,911","132,870,492"," 682,309.00 "," 2,524,539,348.00 ",,,,,,
06/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.8200,"2,144","132,870,492"," 40,350.08 "," 2,500,622,659.44 ",,,,,,
09/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.8000,"3,606","132,870,492"," 67,792.80 "," 2,497,965,249.60 ",,,,,,
10/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.5800,"2,468","132,870,492"," 45,855.44 "," 2,468,733,741.36 ",,,,,,
11/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.7400,"9,265","132,870,492"," 173,626.10 "," 2,489,993,020.08 ",,,,,,
12/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.1000,"8,354","132,870,492"," 159,561.40 "," 2,537,826,397.20 ",,,,,,
13/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.8000,"9,171","132,870,492"," 172,414.80 "," 2,497,965,249.60 ",,,,,,
16/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.6200,"193,375","132,870,492"," 3,600,642.50 "," 2,474,048,561.04 ",,,,,,
17/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.5000,"7,453","132,870,492"," 137,880.50 "," 2,458,104,102.00 ",,,,,,
18/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.9800,"61,528","132,870,492"," 1,167,801.44 "," 2,521,881,938.16 ",,,,,,
19/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.0000,"11,638","132,870,492"," 221,122.00 "," 2,524,539,348.00 ",,,,,,
20/01/2023,XBSE,M,ROMEDLACNOR6,RON,18.8800,"20,235","132,870,492"," 382,036.80 "," 2,508,594,888.96 ",,,,,,
23/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.1200,"122,850","132,870,492"," 2,348,892.00 "," 2,540,483,807.04 ",,,,,,
25/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.1600,"93,690","132,870,492"," 1,795,100.40 "," 2,545,798,626.72 ",,,,,,
26/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.4600,"447,125","132,870,492"," 8,701,052.50 "," 2,585,659,774.32 ",,,,,,
27/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.4600,"3,976","132,870,492"," 77,372.96 "," 2,585,659,774.32 ",,,,,,
30/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.1600,"22,257","132,870,492"," 426,444.12 "," 2,545,798,626.72 ",,,,,,
31/01/2023,XBSE,M,ROMEDLACNOR6,RON,19.1000,"63,725","132,870,492"," 1,217,147.50 "," 2,537,826,397.20 ",,,,,,
01/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.1800,"3,310","132,870,492"," 63,485.80 "," 2,548,456,036.56 ",,,,,,
02/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.9200,"43,746","132,870,492"," 871,420.32 "," 2,646,780,200.64 ",,,,,,
03/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.8800,"6,763","132,870,492"," 134,448.44 "," 2,641,465,380.96 ",,,,,,
06/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.7600,"4,213","132,870,492"," 83,248.88 "," 2,625,520,921.92 ",,,,,,
07/02/2023,XBSE,M,ROMEDLACNOR6,RON,20.0000,"33,528","132,870,492"," 670,560.00 "," 2,657,409,840.00 ",,,,,,
08/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.7000,"33,068","132,870,492"," 651,439.60 "," 2,617,548,692.40 ",,,,,,
09/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.5000,"17,491","132,870,492"," 341,074.50 "," 2,590,974,594.00 ",,,,,,
10/02/2023,XBSE,M,ROMEDLACNOR6,RON,20.0000,"114,562","132,870,492"," 2,291,240.00 "," 2,657,409,840.00 ",,,,,,
13/02/2023,XBSE,M,ROMEDLACNOR6,RON,20.0000,"8,454","132,870,492"," 169,080.00 "," 2,657,409,840.00 ",,,,,,
14/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.5000,"37,177","132,870,492"," 724,951.50 "," 2,590,974,594.00 ",,,,,,
15/02/2023,XBSE,M,ROMEDLACNOR6,RON,20.0000,"52,625","132,870,492"," 1,052,500.00 "," 2,657,409,840.00 ",,,,,,
16/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.9000,"34,666","132,870,492"," 689,853.40 "," 2,644,122,790.80 ",,,,,,
17/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.6800,"32,371","132,870,492"," 637,061.28 "," 2,614,891,282.56 ",,,,,,
20/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.5800,"7,835","132,870,492"," 153,409.30 "," 2,601,604,233.36 ",,,,,,
21/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.4800,"49,522","132,870,492"," 964,688.56 "," 2,588,317,184.16 ",,,,,,
22/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.2800,"16,744","132,870,492"," 322,824.32 "," 2,561,743,085.76 ",,,,,,
23/02/2023,XBSE,M,ROMEDLACNOR6,RON,19.1600,"5,372","132,870,492"," 102,927.52 "," 2,545,798,626.72 ",,,,,,
24/02/2023,XBSE,M,ROMEDLACNOR6,RON,18.5800,"33,517","132,870,492"," 622,745.86 "," 2,468,733,741.36 ",,,,,,
27/02/2023,XBSE,M,ROMEDLACNOR6,RON,18.0400,"50,958","132,870,492"," 919,282.32 "," 2,396,983,675.68 ",,,,,,
28/02/2023,XBSE,M,ROMEDLACNOR6,RON,18.0400,"11,207","132,870,492"," 202,174.28 "," 2,396,983,675.68 ",,,,,,
01/03/2023,XBSE,M,ROMEDLACNOR6,RON,18.0000,"6,388","132,870,492"," 114,984.00 "," 2,391,668,856.00 ",,,,,,
02/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.9800,"9,995","132,870,492"," 179,710.10 "," 2,389,011,446.16 ",,,,,,
03/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.8000,"7,209","132,870,492"," 128,320.20 "," 2,365,094,757.60 ",,,,,,
06/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.6600,"31,918","132,870,492"," 563,671.88 "," 2,346,492,888.72 ",,,,,,
07/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.7400,"32,137","132,870,492"," 570,110.38 "," 2,357,122,528.08 ",,,,,,
08/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.7600,"15,030","132,870,492"," 266,932.80 "," 2,359,779,937.92 ",,,,,,
09/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.7000,"19,221","132,870,492"," 340,211.70 "," 2,351,807,708.40 ",,,,,,
10/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.3600,"32,063","132,870,492"," 556,613.68 "," 2,306,631,741.12 ",,,,,,
13/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.2000,"9,669","132,870,492"," 166,306.80 "," 2,285,372,462.40 ",,,,,,
14/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.2600,"24,733","132,870,492"," 426,891.58 "," 2,293,344,691.92 ",,,,,,
15/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.2200,"15,802","132,870,492"," 272,110.44 "," 2,288,029,872.24 ",,,,,,
16/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.5600,"6,646","132,870,492"," 116,703.76 "," 2,333,205,839.52 ",,,,,,
17/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.3000,"11,727","132,870,492"," 202,877.10 "," 2,298,659,511.60 ",,,,,,
20/03/2023,XBSE,M,ROMEDLACNOR6,RON,16.7000,"47,772","132,870,492"," 797,792.40 "," 2,218,937,216.40 ",,,,,,
21/03/2023,XBSE,M,ROMEDLACNOR6,RON,16.8600,"59,394","132,870,492"," 1,001,382.84 "," 2,240,196,495.12 ",,,,,,
22/03/2023,XBSE,M,ROMEDLACNOR6,RON,16.8600,"47,575","132,870,492"," 802,114.50 "," 2,240,196,495.12 ",,,,,,
23/03/2023,XBSE,M,ROMEDLACNOR6,RON,16.7000,"280,164","132,870,492"," 4,678,738.80 "," 2,218,937,216.40 ",,,,,,
24/03/2023,XBSE,M,ROMEDLACNOR6,RON,16.8800,"31,839","132,870,492"," 537,442.32 "," 2,242,853,904.96 ",,,,,,
27/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.3800,"32,976","132,870,492"," 573,122.88 "," 2,309,289,150.96 ",,,,,,
28/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.4800,"32,057","132,870,492"," 560,356.36 "," 2,322,576,200.16 ",,,,,,
29/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.4000,"34,936","132,870,492"," 607,886.40 "," 2,311,946,560.80 ",,,,,,
30/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.7000,"31,855","132,870,492"," 563,833.50 "," 2,351,807,708.40 ",,,,,,
31/03/2023,XBSE,M,ROMEDLACNOR6,RON,17.7600,"4,597","132,870,492"," 81,642.72 "," 2,359,779,937.92 ",,,,,,
03/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.2400,"33,965","132,870,492"," 619,521.60 "," 2,423,557,774.08 ",,,,,,
04/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.0000,"31,922","132,870,492"," 574,596.00 "," 2,391,668,856.00 ",,,,,,
05/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.2400,"189,202","132,870,492"," 3,451,044.48 "," 2,423,557,774.08 ",,,,,,
06/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.2000,"6,209","132,870,492"," 113,003.80 "," 2,418,242,954.40 ",,,,,,
07/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.2600,"51,847","132,870,492"," 946,726.22 "," 2,426,215,183.92 ",,,,,,
10/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.3000,"5,554","132,870,492"," 101,638.20 "," 2,431,530,003.60 ",,,,,,
11/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.3800,"10,386","132,870,492"," 190,894.68 "," 2,442,159,642.96 ",,,,,,
12/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.3800,"11,710","132,870,492"," 215,229.80 "," 2,442,159,642.96 ",,,,,,
13/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.3600,"1,691","132,870,492"," 31,046.76 "," 2,439,502,233.12 ",,,,,,
18/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.5000,"35,857","132,870,492"," 663,354.50 "," 2,458,104,102.00 ",,,,,,
19/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.4800,"3,103","132,870,492"," 57,343.44 "," 2,455,446,692.16 ",,,,,,
20/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.3000,"3,221","132,870,492"," 58,944.30 "," 2,431,530,003.60 ",,,,,,
21/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.0000,"32,125","132,870,492"," 578,250.00 "," 2,391,668,856.00 ",,,,,,
24/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.1000,"37,547","132,870,492"," 679,600.70 "," 2,404,955,905.20 ",,,,,,
25/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.5000,"23,981","132,870,492"," 443,648.50 "," 2,458,104,102.00 ",,,,,,
26/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.1800,"36,737","132,870,492"," 667,878.66 "," 2,415,585,544.56 ",,,,,,
27/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.5000,"32,961","132,870,492"," 609,778.50 "," 2,458,104,102.00 ",,,,,,
28/04/2023,XBSE,M,ROMEDLACNOR6,RON,18.5000,"33,851","132,870,492"," 626,243.50 "," 2,458,104,102.00 ",,,,,,
10/01/2023,XBSE,MALI,ROMALIACNOR3,RON,16.2000,96,"1,260,182"," 1,555.20 "," 20,414,948.40 ",,,,,,
13/01/2023,XBSE,MALI,ROMALIACNOR3,RON,17.9000,10,"1,260,182", 179.00 ," 22,557,257.80 ",,,,,,
06/02/2023,XBSE,MALI,ROMALIACNOR3,RON,18.4000,70,"1,260,182"," 1,288.00 "," 23,187,348.80 ",,,,,,
13/02/2023,XBSE,MALI,ROMALIACNOR3,RON,16.0000,19,"1,260,182", 304.00 ," 20,162,912.00 ",,,,,,
15/02/2023,XBSE,MALI,ROMALIACNOR3,RON,17.9000,100,"1,260,182"," 1,790.00 "," 22,557,257.80 ",,,,,,
27/03/2023,XBSE,MALI,ROMALIACNOR3,RON,16.1000,"1,202","1,260,182"," 19,352.20 "," 20,288,930.20 ",,,,,,
30/03/2023,XBSE,MALI,ROMALIACNOR3,RON,18.0000,10,"1,260,182", 180.00 ," 22,683,276.00 ",,,,,,
10/04/2023,XBSE,MALI,ROMALIACNOR3,RON,23.2000,"4,528","1,260,182"," 105,049.60 "," 29,236,222.40 ",,,,,,
11/04/2023,XBSE,MALI,ROMALIACNOR3,RON,24.8000,"1,658","1,260,182"," 41,118.40 "," 31,252,513.60 ",,,,,,
12/04/2023,XBSE,MALI,ROMALIACNOR3,RON,24.4000,717,"1,260,182"," 17,494.80 "," 30,748,440.80 ",,,,,,
13/04/2023,XBSE,MALI,ROMALIACNOR3,RON,24.2000,23,"1,260,182", 556.60 ," 30,496,404.40 ",,,,,,
18/04/2023,XBSE,MALI,ROMALIACNOR3,RON,24.8000,319,"1,260,182"," 7,911.20 "," 31,252,513.60 ",,,,,,
19/04/2023,XBSE,MALI,ROMALIACNOR3,RON,24.8000,283,"1,260,182"," 7,018.40 "," 31,252,513.60 ",,,,,,
20/04/2023,XBSE,MALI,ROMALIACNOR3,RON,24.8000,91,"1,260,182"," 2,256.80 "," 31,252,513.60 ",,,,,,
24/04/2023,XBSE,MALI,ROMALIACNOR3,RON,25.0000,40,"1,260,182"," 1,000.00 "," 31,504,550.00 ",,,,,,
25/04/2023,XBSE,MALI,ROMALIACNOR3,RON,25.0000,485,"1,260,182"," 12,125.00 "," 31,504,550.00 ",,,,,,
27/04/2023,XBSE,MALI,ROMALIACNOR3,RON,25.4000,86,"1,260,182"," 2,184.40 "," 32,008,622.80 ",,,,,,
30/12/2022,XBSE,MAMA,ROMAMAACNOR8,RON,0.2110,"14,001","153,908,692"," 2,954.21 "," 32,474,734.01 ",,,,,,
04/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2150,"10,110","153,908,692"," 2,173.65 "," 33,090,368.78 ",,,,,,
05/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2230,1,"153,908,692", 0.22 ," 34,321,638.32 ",,,,,,
06/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2160,"1,500","153,908,692", 324.00 ," 33,244,277.47 ",,,,,,
09/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2230,"10,477","153,908,692"," 2,336.37 "," 34,321,638.32 ",,,,,,
10/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2350,"54,217","153,908,692"," 12,741.00 "," 36,168,542.62 ",,,,,,
11/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2380,"2,439","153,908,692", 580.48 ," 36,630,268.70 ",,,,,,
12/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2360,"2,501","153,908,692", 590.24 ," 36,322,451.31 ",,,,,,
17/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2360,"10,555","153,908,692"," 2,490.98 "," 36,322,451.31 ",,,,,,
18/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2340,"10,001","153,908,692"," 2,340.23 "," 36,014,633.93 ",,,,,,
20/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2360,"20,383","153,908,692"," 4,810.39 "," 36,322,451.31 ",,,,,,
25/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2380,"12,500","153,908,692"," 2,975.00 "," 36,630,268.70 ",,,,,,
30/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2380,"20,573","153,908,692"," 4,896.37 "," 36,630,268.70 ",,,,,,
31/01/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2390,"4,446","153,908,692"," 1,062.59 "," 36,784,177.39 ",,,,,,
01/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2380,570,"153,908,692", 135.66 ," 36,630,268.70 ",,,,,,
02/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2400,"26,258","153,908,692"," 6,301.92 "," 36,938,086.08 ",,,,,,
03/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2410,"1,273","153,908,692", 306.79 ," 37,091,994.77 ",,,,,,
06/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2430,"9,500","153,908,692"," 2,308.50 "," 37,399,812.16 ",,,,,,
07/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2450,"8,824","153,908,692"," 2,161.88 "," 37,707,629.54 ",,,,,,
08/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2500,"17,500","153,908,692"," 4,375.00 "," 38,477,173.00 ",,,,,,
09/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2520,"10,051","153,908,692"," 2,532.85 "," 38,784,990.38 ",,,,,,
10/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2550,"8,383","153,908,692"," 2,137.67 "," 39,246,716.46 ",,,,,,
13/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2550,"2,557","153,908,692", 652.04 ," 39,246,716.46 ",,,,,,
14/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2540,"5,011","153,908,692"," 1,272.79 "," 39,092,807.77 ",,,,,,
15/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2580,"56,773","153,908,692"," 14,647.43 "," 39,708,442.54 ",,,,,,
16/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2670,"75,771","153,908,692"," 20,230.86 "," 41,093,620.76 ",,,,,,
17/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2690,"109,445","153,908,692"," 29,440.71 "," 41,401,438.15 ",,,,,,
20/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2690,"9,502","153,908,692"," 2,556.04 "," 41,401,438.15 ",,,,,,
21/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2570,"39,012","153,908,692"," 10,026.08 "," 39,554,533.84 ",,,,,,
22/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2650,29,"153,908,692", 7.69 ," 40,785,803.38 ",,,,,,
23/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2650,80,"153,908,692", 21.20 ," 40,785,803.38 ",,,,,,
27/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2630,"62,001","153,908,692"," 16,306.26 "," 40,477,986.00 ",,,,,,
28/02/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2680,"25,385","153,908,692"," 6,803.18 "," 41,247,529.46 ",,,,,,
01/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2700,"40,600","153,908,692"," 10,962.00 "," 41,555,346.84 ",,,,,,
02/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,"36,818","153,908,692"," 9,572.68 "," 40,016,259.92 ",,,,,,
03/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,273,"153,908,692", 70.98 ," 40,016,259.92 ",,,,,,
06/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2690,"1,979","153,908,692", 532.35 ," 41,401,438.15 ",,,,,,
07/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2720,"75,205","153,908,692"," 20,455.76 "," 41,863,164.22 ",,,,,,
08/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2700,"5,420","153,908,692"," 1,463.40 "," 41,555,346.84 ",,,,,,
09/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2720,1,"153,908,692", 0.27 ," 41,863,164.22 ",,,,,,
14/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2740,"23,252","153,908,692"," 6,371.05 "," 42,170,981.61 ",,,,,,
15/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2720,"12,632","153,908,692"," 3,435.90 "," 41,863,164.22 ",,,,,,
16/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2710,700,"153,908,692", 189.70 ," 41,709,255.53 ",,,,,,
17/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2680,"11,622","153,908,692"," 3,114.70 "," 41,247,529.46 ",,,,,,
20/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2640,"24,303","153,908,692"," 6,415.99 "," 40,631,894.69 ",,,,,,
21/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2680,"21,752","153,908,692"," 5,829.54 "," 41,247,529.46 ",,,,,,
22/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2680,"1,001","153,908,692", 268.27 ," 41,247,529.46 ",,,,,,
24/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,"14,177","153,908,692"," 3,686.02 "," 40,016,259.92 ",,,,,,
27/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2500,9,"153,908,692", 2.25 ," 38,477,173.00 ",,,,,,
28/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2650,"2,100","153,908,692", 556.50 ," 40,785,803.38 ",,,,,,
29/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2650,"2,900","153,908,692", 768.50 ," 40,785,803.38 ",,,,,,
30/03/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2440,"30,003","153,908,692"," 7,320.73 "," 37,553,720.85 ",,,,,,
03/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,250,"153,908,692", 65.00 ," 40,016,259.92 ",,,,,,
04/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2660,"1,184","153,908,692", 314.94 ," 40,939,712.07 ",,,,,,
05/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2660,49,"153,908,692", 13.03 ," 40,939,712.07 ",,,,,,
06/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,51,"153,908,692", 13.26 ," 40,016,259.92 ",,,,,,
07/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,"11,967","153,908,692"," 3,111.42 "," 40,016,259.92 ",,,,,,
10/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2620,119,"153,908,692", 31.18 ," 40,324,077.30 ",,,,,,
11/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2460,"8,901","153,908,692"," 2,189.65 "," 37,861,538.23 ",,,,,,
12/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2540,6,"153,908,692", 1.52 ," 39,092,807.77 ",,,,,,
13/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2620,"21,888","153,908,692"," 5,734.66 "," 40,324,077.30 ",,,,,,
18/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2660,4,"153,908,692", 1.06 ," 40,939,712.07 ",,,,,,
19/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2600,"7,438","153,908,692"," 1,933.88 "," 40,016,259.92 ",,,,,,
20/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2640,"1,005","153,908,692", 265.32 ," 40,631,894.69 ",,,,,,
21/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2740,"36,072","153,908,692"," 9,883.73 "," 42,170,981.61 ",,,,,,
24/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2680,"18,965","153,908,692"," 5,082.62 "," 41,247,529.46 ",,,,,,
25/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2580,8,"153,908,692", 2.06 ," 39,708,442.54 ",,,,,,
26/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2580,"12,004","153,908,692"," 3,097.03 "," 39,708,442.54 ",,,,,,
27/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2580,"116,018","153,908,692"," 29,932.64 "," 39,708,442.54 ",,,,,,
28/04/2023,XBSE,MAMA,ROMAMAACNOR8,RON,0.2640,"35,615","153,908,692"," 9,402.36 "," 40,631,894.69 ",,,,,,
30/12/2022,XBSE,MCAB,ROMCABACNOR7,RON,0.0974,"506,520","1,014,651,650"," 49,335.05 "," 98,827,070.71 ",,,,,,
03/01/2023,XBSE,MCAB,ROMCABACNOR7,RON,0.1020,"53,535","1,014,651,650"," 5,460.57 "," 103,494,468.30 ",,,,,,
04/01/2023,XBSE,MCAB,ROMCABACNOR7,RON,0.1005,"6,575","1,014,651,650", 660.79 ," 101,972,490.83 ",,,,,,
